Ver. 4 7 real time data, pi¹tek, 28 sierpieñ 2026 06:30:39
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
47218	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
47421	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
47609	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
47843	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
48046	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
48328	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
48531	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
48781	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
49046	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
49281	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
49484	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
49734	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
49921	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
50125	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
50406	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
50640	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
50890	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
51093	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
51328	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
51515	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
51718	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
51921	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
52140	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
52343	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
52562	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
52843	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
53046	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
53250	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
53500	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
53718	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
53906	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
54109	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
54312	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
54546	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
54734	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
54937	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
55125	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
55359	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
55625	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
55859	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
56046	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
56250	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
56421	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
56671	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
56859	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
57125	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
57328	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
57515	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
57750	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
57937	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
58156	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
58375	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
58625	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
58843	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
59062	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
59250	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
59453	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
59656	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
59890	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
60109	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
60312	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
60515	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
60718	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
60953	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
61187	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
61484	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
61671	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
61890	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
62078	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
62343	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
62593	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
62796	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
63000	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
63218	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
63468	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
63750	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
63968	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
64250	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
64500	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
64718	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
64953	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
65156	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
65375	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
65625	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
65843	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
66156	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
66359	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
66578	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
66796	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
67000	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
67187	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
67421	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
67656	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
67906	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
68093	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
68296	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
68531	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
68765	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
69000	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
69187	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
69390	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
69578	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
69796	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
70015	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
70234	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
70515	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
70765	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
70968	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
71187	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
71437	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
71640	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
71843	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
72046	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
72250	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
72500	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
72718	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
72906	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
73109	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
73343	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
73546	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
73781	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
73984	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
74171	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
74375	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
74609	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
74921	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
75156	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
75343	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
75546	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
75734	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	0	0.000000	0.000000	0.000000	0	0	0	
75968	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	13	0.000000	0.000000	0.000000	0	0	0	
76203	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	14	0.000000	0.000000	0.000000	0	0	0	
76406	0	0.600000	0.000000	0.000000	0.000000	0.000000	177.000000	177.000000	14	0.000000	0.000000	0.000000	0	0	0	
76609	208	0.600000	0.000000	0.000000	0.000000	0.990000	16.000000	0.000000	142	0.000000	0.000000	0.000000	0	0	0	
76843	204	0.600000	0.000000	67.950000	0.000000	0.970000	16.000000	0.000000	138	0.000000	0.000000	0.000000	0	0	0	
77093	208	0.600000	0.000000	67.950000	0.000000	0.990000	16.000000	0.000000	140	0.000000	0.000000	0.000000	0	0	0	
77343	206	0.600000	0.000000	64.200000	0.000000	0.990000	16.000000	0.000000	142	0.000000	0.000000	0.000000	0	0	0	
77578	283	0.600000	0.000000	64.200000	0.000000	0.960000	16.000000	0.000000	119	0.000000	0.000000	0.000000	0	0	0	
77812	1209	0.600000	0.000000	26.180000	0.140000	0.780000	16.000000	0.000000	119	0.000000	0.000000	0.000000	0	0	0	
78031	1179	0.600000	0.000000	19.960000	0.180000	0.740000	16.000000	0.000000	120	0.000000	0.000000	0.000000	0	0	0	
78281	1178	0.600000	0.000000	14.500000	0.290000	0.620000	16.000000	0.000000	119	0.000000	0.000000	0.000000	0	0	0	
78500	1145	0.600000	0.000000	12.450000	0.340000	0.560000	16.000000	0.000000	120	0.000000	0.000000	0.000000	0	0	0	
78718	1122	0.600000	0.000000	11.600000	0.360000	0.550000	16.000000	0.000000	120	0.000000	0.000000	0.000000	0	0	0	
78937	1098	0.600000	0.000000	11.650000	0.370000	0.540000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
79156	1075	0.600000	0.000000	11.780000	0.370000	0.530000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
79468	1081	0.600000	0.000000	11.340000	0.380000	0.530000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
79703	1076	0.600000	0.000000	11.230000	0.390000	0.520000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
79937	1064	0.600000	0.000000	11.130000	0.380000	0.520000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
80203	1050	0.600000	0.000000	11.090000	0.380000	0.530000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
80406	1060	0.600000	0.000000	10.930000	0.390000	0.520000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
80640	1038	0.600000	0.000000	10.910000	0.390000	0.530000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
80875	1022	0.600000	0.000000	10.910000	0.380000	0.530000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
81078	1035	0.600000	0.000000	10.830000	0.380000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
81281	1027	0.600000	0.000000	10.770000	0.390000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
81500	1025	0.600000	0.000000	10.680000	0.390000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
81734	1027	0.600000	0.000000	10.590000	0.380000	0.530000	16.000000	0.000000	121	0.000000	0.000000	0.000000	0	0	0	
81953	1018	0.600000	0.000000	10.650000	0.380000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
82218	1024	0.600000	0.000000	10.420000	0.380000	0.530000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
82421	1029	0.600000	0.000000	10.310000	0.380000	0.530000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
82625	1027	0.600000	0.000000	10.260000	0.390000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
82843	1020	0.600000	0.000000	10.170000	0.390000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
83078	1031	0.600000	0.000000	9.990000	0.390000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
83312	1021	0.600000	0.000000	9.990000	0.400000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
83546	1020	0.600000	0.000000	9.870000	0.400000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
83750	1024	0.600000	0.000000	9.730000	0.400000	0.520000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
84046	1025	0.600000	0.000000	9.720000	0.400000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
84265	1018	0.600000	0.000000	9.640000	0.410000	0.500000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
84484	1020	0.600000	0.000000	9.520000	0.400000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
84718	1021	0.600000	0.000000	9.410000	0.400000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
84921	1024	0.600000	0.000000	9.320000	0.410000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
85125	1022	0.600000	0.000000	9.310000	0.410000	0.500000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
85359	1024	0.600000	0.000000	9.270000	0.410000	0.500000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
85578	1017	0.600000	0.000000	9.050000	0.400000	0.510000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
85781	1019	0.600000	0.000000	8.970000	0.410000	0.500000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
86031	1020	0.600000	0.000000	8.910000	0.420000	0.490000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
86296	1015	0.600000	0.000000	8.860000	0.410000	0.500000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
86515	1010	0.600000	0.000000	8.810000	0.420000	0.490000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
86750	1020	0.600000	0.000000	8.670000	0.420000	0.490000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
87000	1016	0.600000	0.000000	8.620000	0.410000	0.500000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
87218	1016	0.600000	0.000000	8.610000	0.430000	0.480000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
87437	1015	0.600000	0.000000	8.540000	0.420000	0.490000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
87656	1011	0.600000	0.000000	8.500000	0.420000	0.490000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
87890	1014	0.600000	0.000000	8.450000	0.420000	0.490000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
88109	1012	0.600000	0.000000	8.370000	0.440000	0.470000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
88328	1009	0.600000	0.000000	8.370000	0.430000	0.480000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
88656	1009	0.600000	0.000000	8.280000	0.440000	0.470000	16.000000	0.000000	123	0.000000	0.000000	0.000000	0	0	0	
88906	1008	0.600000	0.000000	8.240000	0.430000	0.480000	16.000000	0.000000	122	0.000000	0.000000	0.000000	0	0	0	
